ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-12-01,7691629.251652387,16711085.930616826,101725841.72583638,7691629.251652387,7691629.251652387,49520338.54648987,49520338.54648987,49520338.54648987,49520338.54648987,49520338.54648987,49520338.54648987,0.0,0.0,0.0,57211967.79814226
2016-01-01,7704028.735877147,-64173960.95080177,17292556.85354868,7704028.735877147,7704028.735877147,-31405822.31883526,-31405822.31883526,-31405822.31883526,-31405822.31883526,-31405822.31883526,-31405822.31883526,0.0,0.0,0.0,-23701793.58295811
2016-02-01,7716428.220491439,-47535084.21190452,35234292.82041058,7716428.220491439,7716428.220491439,-13235880.406006925,-13235880.406006925,-13235880.406006925,-13235880.406006925,-13235880.406006925,-13235880.406006925,0.0,0.0,0.0,-5519452.185515486
2016-03-01,7728027.738356423,-34449787.554134086,48196837.735575505,7728027.738356423,7728027.738356423,51390.37380757576,51390.37380757576,51390.37380757576,51390.37380757576,51390.37380757576,51390.37380757576,0.0,0.0,0.0,7779418.112163998
2016-04-01,7740427.220585953,-45457794.301689476,42097817.19547029,7740427.220585953,7740427.220585953,-4586297.655039296,-4586297.655039296,-4586297.655039296,-4586297.655039296,-4586297.655039296,-4586297.655039296,0.0,0.0,0.0,3154129.565546658
2016-05-01,7752426.719517758,-30397758.321603652,48988865.223654896,7752426.719517758,7752426.719517758,1031987.6297734203,1031987.6297734203,1031987.6297734203,1031987.6297734203,1031987.6297734203,1031987.6297734203,0.0,0.0,0.0,8784414.34929118
2016-06-01,7764826.199780931,-20745502.28410505,64582920.11328453,7764826.199780931,7764826.199780931,15447303.055294327,15447303.055294327,15447303.055294327,15447303.055294327,15447303.055294327,15447303.055294327,0.0,0.0,0.0,23212129.255075257
2016-07-01,7776825.696809807,-17974664.128148068,61749851.44505357,7776825.696809807,7776825.696809807,13055886.48707058,13055886.48707058,13055886.48707058,13055886.48707058,13055886.48707058,13055886.48707058,0.0,0.0,0.0,20832712.183880385
2016-08-01,7789225.171199413,-17482587.714869104,63301050.69698725,7789225.171199413,7789225.171199413,12045008.069276953,12045008.069276953,12045008.069276953,12045008.069276953,12045008.069276953,12045008.069276953,0.0,0.0,0.0,19834233.240476366
2016-09-01,7801624.645589019,-18655779.405518223,63716901.553985246,7801624.645589019,7801624.645589019,15941656.877491103,15941656.877491103,15941656.877491103,15941656.877491103,15941656.877491103,15941656.877491103,0.0,0.0,0.0,23743281.52308012
